t0,t1,t2,t3,t4,s_r,s_f,N,d_r,d_f,total_integral,tail_integral,fom
114.6452,101.19011901190119,111.43114311431144,136.27362736273628,200.0,5.6267,49.5475,99.7078,10.24102410241025,63.72637263726372,2286.1910435179007,5004.563700045604,0.456821249671988
59.9473,47.94479447944795,57.24572457245725,76.74767476747675,136.91369136913693,5.5126,49.3291,529.7327,9.300930093009299,60.166016601660175,13957.66874129627,26077.040808884976,0.5352474172046626
31.3822,16.68166816681668,28.202820282028203,50.10501050105011,117.03170317031704,6.2725,51.0373,202.778,11.521152115211521,66.92669266926694,5377.151235419877,10573.757517586257,0.5085374074898736
34.7726,20.822082208220824,31.743174317431745,51.565156515651566,110.17101710171018,6.3906,48.8418,698.9816,10.921092109210921,58.60586058605861,18086.09049652059,34813.10683866838,0.5195195757832107
107.7244,94.46944694469447,104.77047704770477,125.41254125412541,188.13881388138816,5.9622,49.8991,303.3741,10.301030103010305,62.726272627262745,7962.150635449546,15319.300827713232,0.519746346455035
105.6087,91.82918291829183,102.31023102310232,123.27232723272328,185.33853385338534,6.2264,48.5455,218.8636,10.481048104810483,62.06620662066206,5523.958801341622,10887.847488946882,0.5073508613111481
73.7632,61.14611461146115,71.02710271027102,91.24912491249125,154.23542354235425,5.8277,51.827,632.9374,9.880988098809873,62.986298629863,17592.656876145047,32736.630428848133,0.537399745962922
88.821,74.54745474547455,85.54855485548555,107.03070307030704,170.8770877087709,6.4711,51.2318,291.6461,11.001100110010995,63.846384638463846,7834.969731875285,15230.86597281689,0.514413937189038
112.7156,99.76997699769977,109.85098509850985,129.33293329332935,189.37893789378938,5.9657,49.3942,665.3497,10.081008100810081,60.04600460046004,17651.967021474415,33130.45191119678,0.5328018787304483
76.2894,62.20622062206221,73.10731073107311,93.0893089308931,153.55535553555356,6.4589,49.1753,528.1435,10.901090109010902,60.46604660466046,13872.553387464357,26562.2732751543,0.5222652912181429
83.16,70.62706270627064,80.36803680368037,101.25012501250126,163.67636763676367,5.6998,51.5754,499.289,9.740974097409733,62.426242624262414,13524.083024384667,25666.430135008377,0.5269171814407548
85.8584,72.32723272327233,82.88828882888289,103.71037103710371,164.83648364836483,6.1247,50.051,389.2671,10.561056105610561,61.12611261126112,10158.347109689206,19730.69993656454,0.5148498098064915
128.6428,114.7914791479148,125.5925592559256,146.33463346334634,200.0,6.2813,51.8266,667.9506,10.801080108010794,53.665366536653664,17724.724685206875,34212.682103846375,0.5180746902977877
112.8104,100.15001500150015,110.05100510051005,130.4930493049305,192.13921392139216,5.8344,51.2234,608.934,9.900990099009903,61.64616461646165,16500.0245481769,31173.845567678512,0.5292906360351115
59.4383,45.26452645264526,56.24562456245625,77.32773277327733,139.53395339533955,6.4239,49.8433,278.5461,10.981098109810986,62.20622062206222,7243.35156111775,14201.708697744418,0.5100338075705054
67.4156,54.105410541054106,64.24642464246425,84.74847484748476,147.63476347634764,5.9928,48.0812,190.9253,10.141014101410143,62.886288628862886,4815.256791523885,9382.838017584918,0.5131983289596745
37.9317,23.302330233023305,34.523452345234524,58.14581458145815,126.53265326532654,6.2668,50.8072,150.142,11.22112211221122,68.3868386838684,3785.907078825507,7824.256643165672,0.4838679572368602
87.0584,73.00730073007301,83.64836483648365,106.81068106810682,171.51715171517154,6.1998,50.7512,172.8941,10.641064106410639,64.70647064706472,4381.467823235267,8943.614097623225,0.48989902464593665
103.7722,90.32903290329034,100.81008100810081,121.13211321132114,182.3982398239824,6.1515,49.7488,417.054,10.48104810481047,61.26612661266127,10963.566430089571,21042.73339366857,0.5210143675245316
30.751,17.601760176017603,27.782778277827784,49.14491449144915,113.8913891389139,5.7963,51.6702,278.9906,10.181018101810182,64.74647464746474,7560.242876874716,14462.732356888671,0.5227395965240091
74.675,61.16611661166117,71.74717471747175,91.38913891389139,149.87498749874987,6.2007,48.7358,558.3836,10.581058105810584,58.48584858485849,14435.808365402805,27627.389272274595,0.522518006429577
65.0874,51.66516651665167,62.18621862186219,81.14811481148115,139.37393739373937,6.155,48.2199,789.8444,10.521052105210522,58.22582258225822,20530.686471596804,38677.293669876824,0.5308201407997373
110.1877,97.6897689768977,107.01070107010702,130.67306730673067,198.11981198119813,5.6299,51.2866,151.2638,9.320932093209322,67.44674467446745,3828.343626572821,7808.961946503754,0.4902500041361907
56.1534,43.14431443144315,53.36533653365337,73.94739473947395,136.15361536153617,5.9036,50.8048,459.6478,10.22102210221022,62.20622062206222,12301.836309267981,23465.5815489012,0.5242502208450073
30.8562,16.861686168616863,27.722772277227723,49.00490049004901,111.6911691169117,6.3951,51.3175,414.7358,10.86108610861086,62.686268626862685,11148.622667024583,21602.07995226107,0.5160902418499598
90.3764,76.6076607660766,87.36873687368737,107.43074307430743,169.25692569256927,6.3012,51.1774,683.3115,10.761076107610762,61.82618261826184,18848.081073632624,35324.65902111217,0.533567247241307
81.744,67.88678867886789,78.5878587858786,98.4898489848985,159.3959395939594,6.3132,49.4903,450.8385,10.701070107010707,60.90609060906091,11978.624299916453,22716.553448173036,0.5273081731894425
66.8129,54.22542254225423,64.04640464046405,85.06850685068507,148.1148114811481,5.5032,48.8859,227.3164,9.820982098209818,63.04630463046304,5699.63922043821,11197.43090942645,0.5090131179679817
38.1756,24.842484248424842,35.18351835183518,55.60556055605561,118.01180118011801,6.1488,51.1782,650.1883,10.34103410341034,62.406240624062406,17772.89925204654,33541.9661853468,0.529870525592827
115.6347,103.0903090309031,112.87128712871288,133.3733373337334,194.979497949795,5.7714,51.5309,584.9344,9.78097809780978,61.6061606160616,15946.118371949891,30031.610207398175,0.5309778017837227
115.5205,102.11021102110212,112.33123312331233,133.25332533253325,195.3795379537954,6.0099,48.0691,201.0202,10.221022102210213,62.12621262126214,4993.153566434317,9877.79411810551,0.5054927756878546
120.1314,107.3907390739074,117.31173117311732,137.7937793779378,197.55975597559757,5.7922,49.8131,404.0038,9.920992099209926,59.76597659765977,10489.262367014879,20188.055280543045,0.5195776522924562
106.8586,93.00930093009302,103.83038303830384,124.17241724172418,186.55865586558656,6.3775,51.5701,797.4029,10.821082108210817,62.38623862386238,22087.96984374885,41575.572959064884,0.5312727708045434
87.2989,73.72737273727373,84.20842084208421,104.2904290429043,164.69646964696472,6.2294,48.8586,377.9608,10.481048104810483,60.40604060406042,9782.936543926538,18819.54538879244,0.5198285262380752
124.9743,110.1910191019102,121.53215321532154,145.07450745074507,200.0,6.3703,51.6799,169.24,11.341134113411343,54.925492549254926,4202.911290668975,8764.425538610565,0.47954212996089507
104.388,91.12911291129113,101.23012301230123,123.45234523452346,188.39883988398842,5.6669,48.8578,164.0857,10.101010101010104,64.94649464946495,4021.581320715355,8140.914237920345,0.4939962764848751
114.0754,99.92999299929994,111.05110511051106,132.87328732873289,195.31953195319534,6.0622,48.0763,153.4993,11.121112111211119,62.44624462446245,3684.920589503439,7573.21545580304,0.48657279209979926
111.4334,98.66986698669868,108.63086308630864,128.01280128012803,186.23862386238625,5.8536,48.0141,564.7833,9.960996099609957,58.22582258225822,14365.142414694485,27392.083638833312,0.5244267871002429
114.8253,100.65006500650065,111.47114711471147,132.67326732673268,195.13951395139514,6.338,49.4116,242.7089,10.821082108210817,62.46624662466246,6248.829354649624,12278.595351886095,0.5089205381859703
43.6973,29.502950295029503,40.34403440344035,62.88628862886289,127.11271127112713,6.412,51.3065,244.5429,10.841084108410843,64.22642264226423,6397.604179654492,12792.665687878172,0.5000993800468506
123.2594,108.0908090809081,119.81198119811982,147.11471147114713,200.0,6.4439,48.5832,59.1392,11.721172117211722,52.88528852885287,1176.214747419848,2950.119705049787,0.3987006850625398
134.0506,120.23202320232024,130.95309530953097,151.41514151415143,200.0,6.1756,48.8085,314.926,10.72107210721073,48.58485848584857,7612.782129361392,15235.088128603202,0.499687436337748
109.74,96.52965296529653,106.87068706870687,127.13271327132713,189.65896589658968,6.0983,51.7086,768.6769,10.341034103410337,62.52625262526254,21327.546199322973,39906.47803439857,0.5344381977517301
57.5337,43.884388438843885,53.84538453845385,81.92819281928193,199.61996199619963,5.7748,50.5003,69.6765,9.960996099609964,117.6917691769177,1541.8572239588939,3613.3032443037328,0.4267168072288388
133.1697,118.91189118911892,129.85298529852986,153.13531353135315,200.0,6.3175,51.5172,177.1482,10.94109410941094,46.86468646864685,4181.972199838901,8918.41151910783,0.4689144687794416
32.5794,19.141914191419144,29.682968296829685,49.504950495049506,109.65096509650965,6.1359,49.8745,778.2923,10.541054105410542,60.146014601460145,20723.497838824554,39222.324772051594,0.5283597532594847
