t0,t1,t2,t3,t4,s_r,s_f,N,d_r,d_f,total_integral,tail_integral,fom
31.896,18.62186218621862,28.982898289828984,43.42434243424343,200.0,6.0341,99.2744,496.5204,10.361036103610363,156.57565756575656,34822.47833216444,43877.22234261991,0.7936345208967298
37.1946,23.002300230023003,34.103410341034106,48.46484648464847,200.0,6.4763,98.8084,696.83,11.101110111011103,151.53515351535154,48176.78981450795,61094.2052794483,0.78856561918016
38.6644,25.782578257825783,35.84358435843585,50.365036503650366,200.0,5.8553,98.8324,589.7327,10.061006100610065,149.63496349634963,40385.11452793429,51099.99760309517,0.7903153898678095
31.0392,18.301830183018303,27.942794279427943,45.804580458045805,200.0,5.6183,101.7338,174.3267,9.64096409640964,154.1954195419542,11969.631879745555,15564.37601658097,0.7690402665030787
32.5462,18.5018501850185,29.322932293229325,45.68456845684569,200.0,6.2792,101.1513,333.7941,10.821082108210824,154.31543154315432,23202.179558233198,29875.228178644342,0.7766360618065093
38.5957,24.442444244424443,35.52355235523552,49.76497649764977,200.0,6.4299,101.6192,660.6499,11.08110811081108,150.23502350235023,46433.35751004481,58597.63843008926,0.7924100484944079
33.2354,20.162016201620162,30.403040304030405,45.224522452245225,200.0,5.9551,101.2704,593.6951,10.241024102410243,154.77547754775478,41826.41915875696,52845.53209414197,0.7914844926576773
34.393,19.661966196619662,30.843084308430846,48.98489848984899,200.0,6.4978,99.7286,181.2049,11.181118111811184,151.015101510151,12177.447948040903,16078.415812908597,0.7573785931238454
38.3821,26.342634263426344,35.623562356235624,50.305030503050304,200.0,5.5583,101.1059,515.2967,9.28092809280928,149.69496949694968,35769.62475728607,45045.954306967906,0.7940696408279458
36.5599,24.122412241224122,33.84338433843384,48.70487048704871,200.0,5.663,98.7551,353.9988,9.72097209720972,151.2951295129513,24233.34034684608,30720.772060936437,0.7888258894918995
34.7084,18.84188418841884,31.263126312631265,63.14631463146315,200.0,6.1366,98.6808,52.1664,12.421242124212423,136.85368536853684,2894.7245447052283,4580.920840428887,0.6319088771754918
33.6992,21.022102210221025,30.923092309230924,45.64456445644565,200.0,5.7858,101.3631,661.2175,9.9009900990099,154.35543554355434,46579.462558917665,58688.669173861126,0.7936704514619206
32.2794,19.601960196019604,29.502950295029503,43.08430843084309,200.0,5.7932,98.6681,703.8781,9.9009900990099,156.9156915691569,49557.22527962451,61725.18601687231,0.8028687878895701
32.5637,20.142014201420142,29.862986298629863,43.52435243524353,200.0,5.7237,99.6092,607.5032,9.72097209720972,156.47564756475646,42940.023158795935,53472.66827686014,0.803027500637702
36.7993,23.182318231823185,33.84338433843384,48.40484048404841,200.0,6.195,99.0653,544.449,10.661066106610658,151.5951595159516,37588.13746658701,47659.81224422588,0.7886757353128456
35.8854,21.862186218621865,32.92329232923292,47.80478047804781,200.0,6.3188,100.1663,492.9152,11.061106110611057,152.1952195219522,34241.74637872945,43581.1825474082,0.785700258167176
34.9303,22.462246224622465,32.06320632063206,48.064806480648066,200.0,5.6591,99.8733,329.2504,9.600960096009597,151.93519351935194,22533.442355828018,28856.52772442381,0.7808785093972339
33.5213,19.541954195419542,30.203020302030204,48.32483248324833,200.0,6.3183,100.3565,193.0877,10.661066106610662,151.67516751675169,13031.45762659038,17176.86087757415,0.7586635136344415
32.486,19.94199419941994,29.702970297029704,43.96439643964397,200.0,5.7407,98.63,718.1187,9.760976097609763,156.03560356035604,50087.03290625031,62885.88406924115,0.7964749744330774
30.7253,17.601760176017603,27.762776277627765,42.444244424442445,200.0,6.016,99.764,570.0809,10.161016101610162,157.55575557555755,40146.59507423858,50622.955072955796,0.7930511961694235
37.2416,22.502250225022504,33.563356335633564,55.94559455945595,200.0,6.2945,99.2115,83.9262,11.06110611061106,144.05440544054406,5281.457547299152,7361.49942918638,0.7174431782687617
35.183,21.862186218621865,32.28322832283229,46.98469846984699,200.0,6.1014,100.5694,708.6548,10.421042104210422,153.015301530153,49536.897705635885,62689.97024298714,0.7901885662671433
33.3632,19.521952195219523,30.363036303630363,44.96449644964497,200.0,6.3197,99.8001,744.4661,10.84108410841084,155.03550355035503,52153.655133168955,66035.80808118508,0.7897784043022648
38.9351,26.302630263026305,36.203620362036204,51.00510051005101,200.0,5.7502,99.7644,507.3404,9.9009900990099,148.99489948994898,34774.58039279639,44096.06547153678,0.7886095963650717
30.938,16.981698169816983,27.822782278227823,42.484248424842484,200.0,6.3501,99.9258,705.2432,10.84108410841084,157.5157515751575,49802.824263332484,62948.74472794501,0.791164692458488
35.7866,21.902190219021904,32.68326832683268,50.08500850085009,200.0,6.0687,98.4417,204.5364,10.781078107810778,149.91499149914992,13615.398657192942,17858.72289351486,0.7623948665521418
31.7499,19.34193419341934,28.982898289828984,44.084408440844086,200.0,5.5972,99.9479,308.0905,9.640964096409643,155.91559155915593,21498.325170666198,27177.04227078933,0.7910472727848393
38.9392,25.242524252425245,36.023602360236026,50.705070507050706,200.0,6.1581,98.331,456.1952,10.781078107810782,149.29492949294928,31079.81114497833,39567.55470431828,0.7854872856620168
39.5963,26.342634263426344,36.76367636763676,51.68516851685169,200.0,6.0107,100.6012,522.1771,10.421042104210418,148.3148314831483,35918.67254868649,45692.39379416574,0.7860974128537075
35.2544,21.302130213021304,32.183218321832186,46.58465846584659,200.0,6.4396,98.8881,634.674,10.881088108810882,153.4153415341534,44105.056241282924,55866.74624814842,0.7894688558624388
30.9058,17.981798179817982,28.062806280628063,42.70427042704271,200.0,5.8679,101.9378,596.4019,10.081008100810081,157.2957295729573,42577.64219084339,53487.262675196005,0.7960332995427002
32.7539,19.361936193619364,29.762976297629763,44.18441844184419,200.0,6.1448,98.5176,616.751,10.401040104010399,155.81558155815583,42978.273809750775,54245.09464789857,0.7922978858958583
37.3033,24.062406240624064,34.32343234323432,49.94499449944995,200.0,5.9502,98.8286,370.8962,10.26102610261026,150.05500550055007,25187.831470012894,32282.954683586966,0.7802207609831538
38.4029,24.902490249024904,35.18351835183518,52.60526052605261,200.0,5.8422,98.0141,155.0012,10.281028102810279,147.3947394739474,10221.540847273316,13382.146946039886,0.7638192054301217
37.4522,23.842384238423843,34.26342634263427,59.625962596259626,200.0,5.7579,98.8563,73.3473,10.421042104210425,140.37403740374037,4393.445995798408,6370.066170289191,0.6897017830505444
36.1709,23.862386238623863,33.5033503350335,48.12481248124813,200.0,5.6038,101.6657,651.0222,9.64096409640964,151.8751875187519,45633.740187292984,57419.94050438616,0.7947368072213021
33.1719,20.662066206620665,30.483048304830483,44.944494449444946,200.0,5.6822,100.1294,646.3257,9.820982098209818,155.05550555055504,45307.61808734381,56961.6559482627,0.7954055642008714
30.5824,18.26182618261826,27.862786278627865,44.984498449844985,200.0,5.5093,101.7994,214.3811,9.600960096009604,155.01550155015502,14812.736439321678,19134.594691512066,0.7741337968288649
30.1962,16.7016701670167,27.262726272627265,42.46424642464247,200.0,6.1334,100.8444,439.3767,10.561056105610565,157.53575357535755,31006.857430293672,39365.82382891855,0.7876593048083427
39.0642,25.502550255025504,36.163616361636166,51.44514451445145,200.0,6.0575,99.1987,374.0385,10.661066106610662,148.55485548554856,25424.95342872897,32546.78067544435,0.7811818220138558
32.6674,16.8016801680168,28.982898289828984,54.42544254425443,200.0,6.3134,98.3685,71.8574,12.181218121812183,145.57455745574558,4375.9597771546105,6340.376113515965,0.6901735321073854
33.9728,20.682068206820684,30.983098309830986,48.70487048704871,200.0,5.9594,101.1016,193.0715,10.301030103010302,151.2951295129513,13094.810733081831,17146.57301119031,0.7636984209343645
36.6119,24.002400240024002,33.863386338633866,49.644964496449646,200.0,5.711,99.458,316.6303,9.860986098609864,150.35503550355037,21531.982878626575,27604.280502177324,0.7800233328641988
31.4758,18.62186218621862,28.562856285628563,44.42444244424443,200.0,5.8063,98.3165,232.7173,9.940994099409941,155.57555755575558,15935.308097091813,20406.729314960106,0.7808849645204874
33.3825,20.622062206220622,30.163016301630165,49.304930493049305,200.0,5.6415,101.2273,129.2701,9.540954095409543,150.6950695069507,8657.844883596128,11454.771941920604,0.7558286561700398
30.7633,18.36183618361836,27.562756275627564,49.62496249624963,200.0,5.5162,100.7999,116.7493,9.200920092009202,150.37503750375038,7564.347120722331,10360.000307039754,0.7301493143375931
34.8238,22.522252225222523,32.06320632063206,46.664666466646665,200.0,5.6569,98.5165,615.684,9.540954095409539,153.33533353335332,42443.25117241264,53548.062323055754,0.7926197388124386
37.9304,25.282528252825283,35.143514351435144,50.065006500650064,200.0,5.7319,99.0218,460.3397,9.86098609860986,149.93499349934993,31454.837910167163,39928.76690584569,0.7877738369516761
38.0429,23.882388238823882,34.763476347634764,50.76507650765077,200.0,6.4818,101.513,313.759,10.881088108810882,149.23492349234922,21638.95111781754,27865.842722022076,0.7765403448831106
30.9371,18.02180218021802,27.942794279427943,43.82438243824382,200.0,5.9036,100.3615,376.2836,9.920992099209922,156.17561756175618,26207.12666910289,33462.23023492224,0.7831852953349269
38.771,25.722572257225725,35.88358835883589,51.52515251525153,200.0,5.7356,98.6271,278.7156,10.161016101610162,148.47484748474847,18793.923121489974,24086.108212598134,0.7802806063812291
39.1788,25.862586258625864,36.24362436243624,50.62506250625063,200.0,6.1023,100.4706,651.4554,10.38103810381038,149.37493749374937,45198.88181783007,57083.95318950626,0.7917966309687707
36.1909,22.502250225022504,33.083308330833084,48.28482848284829,200.0,6.3079,101.7195,499.2218,10.58105810581058,151.7151715171517,34941.794408104746,44462.57430979679,0.7858698006247862
32.0389,18.26182618261826,28.742874287428744,50.945094509450946,200.0,6.0218,101.1306,97.4623,10.481048104810483,149.05490549054906,6303.240979658795,8703.171460754285,0.7242464437340301
31.6446,17.78177817781778,28.622862286228624,43.264326432643266,200.0,6.3471,101.3291,735.0011,10.841084108410843,156.73567356735674,52267.8186963404,66014.42047557393,0.7917636528473362
38.3942,24.982498249824985,35.483548354835484,50.505050505050505,200.0,6.0449,101.4435,535.3492,10.5010501050105,149.49494949494948,37155.35920577075,47215.20193325084,0.7869363612655536
32.5447,20.322032203220324,29.822982298229824,44.164416441644164,200.0,5.5989,100.104,604.0158,9.5009500950095,155.83558355835584,42487.663144637685,53229.563558012975,0.7981967219838637
37.4563,23.942394239423944,34.50345034503451,49.22492249224923,200.0,6.1391,98.8592,476.8572,10.561056105610565,150.77507750775078,32744.65315868827,41602.79360056866,0.7870782302042498
30.9842,18.48184818481848,28.242824282428245,42.56425642564257,200.0,5.7225,99.373,697.1557,9.760976097609763,157.43574357435745,49012.35283332303,61488.35578661919,0.7970997468757958
35.9284,23.002300230023003,33.10331033103311,47.904790479047904,200.0,5.9047,100.8952,650.4557,10.101010101010104,152.0952095209521,45374.403800530476,57395.97824731986,0.7905502299309493
37.6118,23.942394239423944,34.40344034403441,50.845084508450846,200.0,6.2067,100.4583,315.9262,10.461046104610464,149.15491549154916,21517.348227538096,27824.075877408224,0.7733355933308506
31.3456,16.981698169816983,28.122812281228125,44.38443844384439,200.0,6.3851,101.5138,337.0513,11.141114111411142,155.61556155615563,23594.52327654673,30349.99723038086,0.7774143469419567
35.7721,22.962296229622964,32.76327632763277,48.12481248124813,200.0,5.8262,99.3282,316.8834,9.800980098009802,151.8751875187519,21770.282067773653,27700.37261138554,0.7859201886268319
33.4204,18.96189618961896,30.323032303230324,45.78457845784579,200.0,6.4988,101.2257,437.4208,11.361136113611362,154.21542154215422,30646.221558078505,39207.15496577934,0.7816486961328115
36.2909,21.982198219821985,33.143314331433146,47.664766476647664,200.0,6.4937,98.2,506.5191,11.161116111611161,152.33523352335234,34909.56586782786,44358.290031477794,0.7869907934470677
32.6831,20.042004200420042,29.962996299629964,44.644464446444644,200.0,5.7523,100.9643,576.2287,9.920992099209922,155.35553555355534,40585.52159591356,51123.42979536663,0.7938732154389193
35.7547,22.462246224622465,32.82328232823283,47.92479247924793,200.0,6.0454,100.1496,371.3697,10.361036103610363,152.0752075207521,25722.12781100668,32713.215983154492,0.786291626731293
39.8084,25.782578257825783,36.76367636763676,52.24522452245225,200.0,6.2744,101.4666,358.6607,10.98109810981098,147.75477547754775,24688.866724407806,31635.753469954725,0.7804102642238455
30.2791,16.56165616561656,27.322732273227324,42.724272427242724,200.0,6.1806,99.4419,319.2746,10.761076107610762,157.27572757275726,22253.28625313625,28395.874383359256,0.7836802611782673
30.4405,16.721672167216724,27.142714271427145,44.024402440244025,200.0,6.223,101.108,269.8497,10.421042104210422,155.97559755975598,18753.694066854565,24230.543222526147,0.7739691964239589
35.1064,21.782178217821784,32.14321432143215,47.524752475247524,200.0,5.9845,100.2043,407.6625,10.361036103610363,152.4752475247525,28208.22170610109,35947.793477823936,0.784699670746207
32.6741,18.461846184618462,29.222922292229224,49.444944494449445,200.0,6.2043,98.3646,115.2029,10.761076107610762,150.55505550555057,7487.6488597490315,10140.089814961588,0.7384203686934894
34.9081,22.582258225822585,32.28322832283229,48.04480448044805,200.0,5.5146,101.2044,313.0041,9.700970097009701,151.95519551955195,21622.585874899574,27587.11169885207,0.7837930302721511
39.8014,26.862686268626863,36.94369436943695,50.985098509850985,200.0,5.9112,100.0041,702.1788,10.081008100810084,149.01490149014901,48640.86135006158,61123.96301074887,0.7957740132377855
31.8138,19.361936193619364,28.942894289428946,44.68446844684469,200.0,5.6534,98.7805,255.2974,9.580958095809581,155.31553155315532,17542.71311890376,22382.42936698017,0.7837716286858373
38.6104,25.602560256025605,35.74357435743575,49.784978497849785,200.0,6.0003,99.7254,704.84,10.141014101410143,150.21502150215022,48905.913277183885,61497.618762720835,0.7952488935527712
36.2469,22.782278227822783,33.083308330833084,49.72497249724973,200.0,6.0553,101.1834,245.1517,10.301030103010302,150.27502750275028,16794.824484626664,21700.19143747218,0.7739482176007507
38.154,24.582458245824583,35.12351235123513,49.984998499849986,200.0,6.1943,101.2846,566.6562,10.541054105410545,150.01500150015002,39454.64489202562,50056.01990488266,0.7882097890922618
39.015,24.942494249424943,35.84358435843585,51.66516651665167,200.0,6.3641,100.7068,360.1855,10.901090109010905,148.33483348334835,24657.246385170067,31734.386588761485,0.7769882778796885
34.1188,20.442044204420444,30.883088308830885,47.864786478647865,200.0,6.1955,101.0317,245.5272,10.441044104410441,152.13521352135214,16847.673080557575,21857.651361336546,0.7707906399476663
33.5359,20.022002200220022,30.523052305230525,47.20472047204721,200.0,6.1226,100.4532,251.7403,10.501050105010503,152.7952795279528,17248.89697794677,22345.05131573048,0.7719336480468891
35.203,22.362236223622364,32.24322432243225,48.22482248224823,200.0,5.6929,101.9938,272.2545,9.880988098809883,151.77517751775179,18921.323872411285,24145.313545605703,0.7836437425702781
35.3388,22.242224222422244,32.563256325632565,48.90489048904891,200.0,5.7598,98.1889,244.0015,10.321032103210321,151.0951095109511,16387.90505860868,21200.491429442238,0.7729964710086831
32.5452,20.162016201620162,29.842984298429844,44.42444244424443,200.0,5.6812,99.7306,502.0225,9.680968096809682,155.57555755575558,35104.9855298033,44197.04635069133,0.7942835195649718
35.2756,22.862286228622864,32.48324832483249,47.16471647164717,200.0,5.6229,101.0916,464.5439,9.620962096209624,152.83528352835282,32544.734129023327,40939.83036276033,0.7949406199451831
36.266,22.302230223022303,33.223322332233224,47.864786478647865,200.0,6.3862,100.2975,535.9972,10.921092109210921,152.13521352135214,37381.38242159001,47418.9193509733,0.7883221071511562
38.1063,24.822482248224823,35.143514351435144,49.86498649864987,200.0,6.0533,99.2851,611.185,10.321032103210321,150.13501350135013,42021.83985019047,53305.4159042502,0.7883221458335895
34.6896,21.982198219821985,31.743174317431745,48.94489448944895,200.0,5.554,101.2185,221.578,9.76097609760976,151.05510551055104,15101.26276667047,19555.81585297631,0.7722133855321676
37.7973,24.322432243224323,34.84348434843484,49.18491849184919,200.0,6.2103,101.1754,747.5203,10.521052105210519,150.8150815081508,52358.724864405776,66053.22400878508,0.7926747808319252
38.5579,25.842584258425845,35.74357435743575,50.165016501650165,200.0,5.8209,101.7331,767.0145,9.900990099009903,149.83498349834983,53655.451202742675,67502.97653787417,0.7948605225228549
32.8036,19.901990199019902,29.922992299229925,44.28442844284429,200.0,5.9524,101.5729,794.3174,10.021002100210023,155.71557155715573,56502.43349472279,70872.18299437116,0.7972441528887342
33.8562,20.722072207220723,30.843084308430846,46.02460246024603,200.0,6.0168,100.7349,403.8534,10.121012101210123,153.97539753975397,28234.757418187397,35820.77675716944,0.7882229246337121
37.7791,25.202520252025202,35.04350435043504,49.36493649364937,200.0,5.6884,99.0049,573.6968,9.840984098409841,150.63506350635063,39491.99256545141,49744.05954083749,0.7939036928224641
33.0205,19.801980198019802,30.123012301230123,46.044604460446045,200.0,5.9701,100.2861,309.5258,10.321032103210321,153.95539553955396,21388.127973854378,27422.509497335046,0.7799478736959833
36.208,22.102210221022105,33.10331033103311,47.78477847784779,200.0,6.4712,101.8156,684.4811,11.001100110011002,152.2152215221522,48252.376417010564,61131.499878702045,0.7893209967488707
32.8429,20.262026202620262,30.123012301230123,44.58445844584459,200.0,5.7713,101.2141,718.6225,9.86098609860986,155.41554155415542,50820.52868948724,63833.10677018486,0.7961468783346837
33.3121,19.961996199619964,30.243024302430243,45.364536453645364,200.0,6.1087,100.6661,405.5119,10.281028102810279,154.63546354635463,28421.133367223814,36042.35273873208,0.7885482275046296
36.9945,24.442444244424443,34.283428342834284,49.24492449244925,200.0,5.623,101.8691,459.2208,9.840984098409841,150.75507550755074,32036.442365306983,40490.45874484967,0.7912096666324379
30.7214,16.661666166616662,27.422742274227424,46.84468446844685,200.0,6.1304,99.753,126.9689,10.761076107610762,153.15531553155316,8454.463890168383,11298.994978771505,0.7482491943799061
37.684,24.422442244224424,34.7034703470347,49.404940494049406,200.0,6.0804,98.2106,437.7268,10.281028102810279,150.5950595059506,29919.600283234147,37994.26330770701,0.7874767840850609
34.2457,20.202020202020204,31.103110311031106,46.084608460846084,200.0,6.2963,98.7231,426.2501,10.901090109010902,153.91539153915392,29474.491651894874,37507.130756638195,0.7858370143836805
33.624,20.802080208020804,30.743074307430746,45.06450645064507,200.0,5.8985,98.4175,651.0448,9.940994099409941,154.93549354935493,45225.647471864606,56927.22073066534,0.7944467847084378
37.6903,24.382438243824385,34.823482348234826,49.36493649364937,200.0,6.0185,98.9353,473.2093,10.441044104410441,150.63506350635063,32529.5990890247,41213.62923022371,0.7892922728864984
30.7279,17.4017401740174,27.762776277627765,42.304230423042306,200.0,6.1386,99.0723,651.1727,10.361036103610363,157.6957695769577,45713.823561672885,57688.13106417964,0.7924303096388232
39.2697,26.942694269426944,36.583658365836584,51.24512451245125,200.0,5.6899,99.6676,579.0501,9.64096409640964,148.75487548754876,39673.22673039731,50211.522395571315,0.790121964792219
34.9928,21.242124212421242,31.923192319231926,46.624662466246626,200.0,6.3453,99.1122,607.0283,10.681068106810685,153.37533753375337,42117.50205317113,53461.33379220692,0.7878124069420545
37.2068,24.762476247624765,34.50345034503451,48.46484648464847,200.0,5.7157,100.764,667.7088,9.740974097409744,151.53515351535154,46794.94472665371,58549.56659291633,0.7992363983154614
36.0697,23.882388238823882,33.4033403340334,48.18481848184819,200.0,5.5652,98.4849,302.7917,9.52095209520952,151.8151815181518,20724.270640205283,26227.670930320965,0.7901681661045481
33.8543,20.602060206020603,30.863086308630866,45.984598459845984,200.0,5.9987,98.2158,439.8533,10.261026102610263,154.01540154015402,30223.03626024187,38459.36360384796,0.7858433793017308
32.3069,18.26182618261826,29.202920292029205,43.94439443944395,200.0,6.4374,99.06,712.288,10.941094109410944,156.05560556055605,49755.80130366596,63156.08694009197,0.7878227375116332
33.9059,19.981998199819984,30.643064306430645,49.48494849484949,200.0,6.1257,101.6511,171.3541,10.661066106610662,150.5150515051505,11544.033440366647,15304.331624881954,0.7542984380708418
36.8753,24.242424242424242,34.06340634063407,49.60496049604961,200.0,5.6569,100.0245,302.0205,9.820982098209825,150.3950395039504,20685.50756858157,26382.143448387877,0.7840722877217768
35.8298,22.922292229222922,32.983298329832984,47.02470247024703,200.0,5.9283,98.4776,772.6671,10.061006100610062,152.97529752975296,53548.35893512629,67296.54707191538,0.7957073767529661
34.3461,21.942194219421943,31.603160316031605,46.74467446744675,200.0,5.6623,101.7531,513.0848,9.660966096609663,153.25532553255326,35969.17080350659,45495.86868568246,0.7906030117153491
30.6718,16.68166816681668,27.502750275027505,42.70427042704271,200.0,6.3333,98.886,416.625,10.821082108210824,157.2957295729573,29044.511275281096,36981.686491358574,0.7853755204503142
39.4016,25.702570257025705,36.32363236323633,51.845184518451845,200.0,6.2348,101.8536,478.3837,10.621062106210623,148.15481548154816,33052.802670199315,42289.81983930577,0.7815782331491227
30.2395,16.8016801680168,27.142714271427145,42.14421442144214,200.0,6.1889,98.4477,401.3441,10.341034103410344,157.85578557855786,27966.81055790877,35487.084038225585,0.7880842091106667
31.7757,19.46194619461946,29.082908290829085,43.32433243324333,200.0,5.6622,101.9654,736.7251,9.620962096209624,156.67566756675666,52646.92160613177,65764.12022417282,0.8005417152494716
39.4729,27.062706270627064,36.72367236723672,50.90509050905091,200.0,5.743,99.298,735.8516,9.660966096609659,149.09490949094908,50613.25284700362,63693.34170490749,0.7946396199699463
30.6653,17.78177817781778,27.602760276027603,45.04450445044505,200.0,5.719,100.3095,176.041,9.820982098209821,154.95549554955494,12035.841132563472,15625.286959945088,0.7702796859614135
32.1278,16.501650165016503,28.122812281228125,49.72497249724973,200.0,6.2767,98.5844,95.4372,11.621162116211622,150.27502750275028,6156.6004997057835,8435.842781484303,0.7298145139948325
39.6296,26.122612261226124,36.443644364436445,53.22532253225323,200.0,5.9349,100.9386,245.7198,10.321032103210321,146.77467746774676,16613.087613734166,21524.573159927,0.7718196077710517
34.5286,20.442044204420444,31.083108310831086,51.42514251425143,200.0,5.9466,99.3783,136.6059,10.641064106410642,148.57485748574857,8884.831632500754,12007.393280434797,0.7399467498893338
30.242,17.801780178017804,27.482748274827483,41.204120412041206,200.0,5.6801,98.744,620.6152,9.680968096809679,158.79587958795878,43860.18999968291,54591.55955784498,0.8034243819909347
34.9415,22.522252225222523,32.16321632163216,49.304930493049305,200.0,5.5286,101.9993,216.3185,9.64096409640964,150.6950695069507,14791.878595938826,19151.997122014644,0.7723413125901114
36.4713,23.062306230623065,33.34333433343335,51.605160516051605,200.0,6.0273,101.0978,198.4985,10.281028102810282,148.3948394839484,13296.540773431401,17546.895455065314,0.7577716985595335
32.147,19.421942194219422,29.322932293229325,43.604360436043606,200.0,5.8691,98.0255,737.7748,9.900990099009903,156.3956395639564,51293.31719158022,64534.30259925972,0.794822522683752
37.0748,23.662366236623665,33.96339633963397,52.12521252125213,200.0,6.0158,98.1938,169.5586,10.301030103010302,147.87478747874786,11115.419972302961,14726.860379929949,0.7547718716374382
34.1891,20.402040204020402,31.143114311431145,46.02460246024603,200.0,6.3243,100.0355,516.4575,10.741074107410743,153.97539753975397,36051.55519102887,45790.191798097636,0.7873204670115979
34.4446,20.782078207820785,31.343134313431346,55.885588558855886,200.0,5.7218,99.594,73.354,10.561056105610561,144.1144114411441,4504.723577159933,6436.851854169359,0.6998333469865515
33.3186,19.961996199619964,30.363036303630363,44.604460446044605,200.0,6.1636,98.2228,715.0751,10.401040104010399,155.3955395539554,49742.831893583505,62723.58506666012,0.7930482902199996
31.4065,18.561856185618563,28.402840284028404,44.58445844584459,200.0,5.8206,99.9789,238.4641,9.840984098409841,155.41554155415542,16481.6542041624,21117.89069942411,0.7804593005404588
38.8352,25.322532253225322,35.88358835883589,49.94499449944995,200.0,6.195,98.5245,716.2142,10.561056105610565,150.05500550055007,49293.91382071809,62217.37540077877,0.7922853303146741
31.3459,17.241724172417243,28.262826282628264,42.724272427242724,200.0,6.4432,99.0608,626.8993,11.021102110211022,157.27572757275726,44046.29354555965,55702.63400111212,0.7907398695846278
31.4774,18.921892189218923,28.542854285428543,44.364436443644365,200.0,5.7443,99.9967,350.8197,9.62096209620962,155.63556355635563,24335.277617476397,31029.969734079747,0.7842507687253504
32.1316,16.901690169016902,28.922892289228923,49.064906490649065,200.0,6.321,98.52,129.9721,12.02120212021202,150.93509350935093,8452.619961356688,11487.937926619188,0.7357821756479693
37.1125,23.582358235823584,34.16341634163417,49.14491449144915,200.0,6.1221,99.522,349.4888,10.581058105810584,150.85508550855084,24051.603828869942,30621.453753426442,0.7854494441230977
30.3964,17.66176617661766,27.542754275427544,43.70437043704371,200.0,5.7144,101.3733,285.8667,9.880988098809883,156.2956295629563,19975.484187262802,25535.1020902355,0.7822754777589603
36.5205,23.902390239023905,33.74337433743374,48.52485248524853,200.0,5.7475,101.9988,575.2361,9.840984098409837,151.47514751475148,40345.60544710435,50887.166574803305,0.7928444077898692
35.9139,23.182318231823185,33.16331633163316,47.764776477647764,200.0,5.7817,98.1288,567.8304,9.980998099809977,152.23522352235224,38915.002377317505,49254.66493584254,0.7900774967814088
39.6162,24.942494249424943,36.203620362036204,52.84528452845285,200.0,6.4881,99.7354,292.6068,11.261126112611262,147.15471547154715,19713.568747604,25661.68072874108,0.7682103505217724
31.5955,18.001800180018,28.522852285228524,43.444344434443444,200.0,6.1756,99.423,369.3528,10.521052105210522,156.55565556555655,25846.350124173016,32751.557547554592,0.7891639988921029
36.9157,23.342334233423344,33.84338433843384,50.48504850485049,200.0,6.0807,99.0293,236.8383,10.5010501050105,149.51495149514952,15932.015229408948,20694.040581547142,0.7698842169863874
38.0078,23.322332233223324,34.8034803480348,56.20562056205621,200.0,6.1854,100.3126,109.5284,11.481148114811479,143.7943794379438,6978.73553847842,9635.734651769375,0.7242556785430927
34.1838,20.462046204620464,31.183118311831183,45.424542454245426,200.0,6.24,98.0457,675.0686,10.72107210721072,154.57545754575457,46820.04380681586,59121.797644148086,0.7919252403085572
32.5432,17.701770177017703,29.202920292029205,50.645064506450645,200.0,6.3097,100.3621,99.358,11.501150115011502,149.35493549354936,6446.158312149714,8862.912512968755,0.7273182830945586
34.5466,21.902190219021904,31.823182318231826,46.424642464246425,200.0,5.7264,101.8806,613.8648,9.920992099209922,153.57535753575357,43330.96339830593,54499.16483612989,0.7950757324189294
34.5945,20.282028202820282,31.443144314431446,46.72467246724673,200.0,6.4134,99.6195,446.3123,11.161116111611165,153.27532753275327,30913.494313071784,39506.19672968924,0.7824973516076285
39.7846,26.762676267626762,36.96369636963696,51.465146514651465,200.0,5.9168,99.4119,685.0094,10.201020102010201,148.53485348534855,46959.21402795394,59447.13035754639,0.7899323944741565
37.5691,23.542354235423545,34.32343234323432,53.765376537653765,200.0,6.1946,101.6464,139.3534,10.781078107810778,146.23462346234624,9212.853618507044,12355.65408787172,0.7456386811241631
37.6052,23.902390239023905,34.56345634563456,48.90489048904891,200.0,6.3153,98.2064,741.3155,10.661066106610658,151.0951095109511,50957.97681473408,64562.05346375717,0.7892868036383023
37.201,23.742374237423743,34.22342234223422,50.86508650865087,200.0,5.9709,99.4615,229.2013,10.48104810481048,149.13491349134912,15434.222131596653,20034.15500390637,0.7703954635764375
37.9668,24.762476247624765,35.12351235123513,49.28492849284929,200.0,5.9873,98.0814,604.0305,10.361036103610363,150.7150715071507,41432.58078090004,52297.68061337358,0.7922450918464802
30.7784,18.74187418741874,28.122812281228125,42.304230423042306,200.0,5.5491,99.7324,728.6224,9.380938093809384,157.6957695769577,51418.1447898696,64264.015513824976,0.8001078734149148
39.2075,24.862486248624865,35.783578357835786,55.34553455345535,200.0,6.2046,98.2956,114.199,10.921092109210921,144.65446544654463,7339.019234110827,9908.219174189611,0.7407001303754549
35.2508,21.702170217021703,32.4032403240324,48.50485048504851,200.0,5.975,101.4165,304.4072,10.7010701070107,151.4951495149515,21007.611827106994,27016.044700336006,0.7775976113500329
31.936,18.72187218721872,28.862886288628864,45.504550455045504,200.0,5.8664,99.8682,238.632,10.141014101410143,154.4954495449545,16375.241524338346,21114.717095838212,0.7755368660641901
